,Topic_name,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords
2939,2939,70er/GeorgeHarrison\Simply-Shady.txt,7.0,0.2869,"lie, eye, light, cold, night, burn, die, high, soul, fire"
2940,2940,70er/GeorgeHarrison\So-Sad.txt,0.0,0.4563,"love, know, time, heart, want, way, feel, let, tell, life"
2941,2941,70er/GeorgeHarrison\Soft-Hearted-Hana.txt,7.0,0.3696,"lie, eye, light, cold, night, burn, die, high, soul, fire"
2942,2942,70er/GeorgeHarrison\Soft-Touch.txt,7.0,0.5247,"lie, eye, light, cold, night, burn, die, high, soul, fire"
2943,2943,70er/GeorgeHarrison\Someplace-Else.txt,0.0,0.7971,"love, know, time, heart, want, way, feel, let, tell, life"
2944,2944,70er/GeorgeHarrison\Something.txt,0.0,0.7806,"love, know, time, heart, want, way, feel, let, tell, life"
2945,2945,70er/GeorgeHarrison\Stuck-Inside-A-Cloud.txt,0.0,0.5806,"love, know, time, heart, want, way, feel, let, tell, life"
2946,2946,"70er/GeorgeHarrison\Sue-Me,-Sue-You-Blues.txt",2.0,0.5057,"to, going, get, got, like, come, right, ready, well, know"
2947,2947,70er/GeorgeHarrison\Teardrops.txt,0.0,0.7686,"love, know, time, heart, want, way, feel, let, tell, life"
2948,2948,70er/GeorgeHarrison\Tears-Of-The-World.txt,7.0,0.4054,"lie, eye, light, cold, night, burn, die, high, soul, fire"
2949,2949,70er/GeorgeHarrison\Tell-Me-What-Has-Happened-To-You.txt,0.0,0.9375,"love, know, time, heart, want, way, feel, let, tell, life"
2950,2950,70er/GeorgeHarrison\That's-The-Way-God-Planned-It.txt,0.0,0.5068,"love, know, time, heart, want, way, feel, let, tell, life"
2951,2951,70er/GeorgeHarrison\That's-The-Way-It-Goes.txt,0.0,0.3529,"love, know, time, heart, want, way, feel, let, tell, life"
2952,2952,70er/GeorgeHarrison\That's-What-It-Takes.txt,0.0,0.7116,"love, know, time, heart, want, way, feel, let, tell, life"
2953,2953,70er/GeorgeHarrison\That-Is-All.txt,0.0,0.9205,"love, know, time, heart, want, way, feel, let, tell, life"
2954,2954,70er/GeorgeHarrison\That-Which-I-Have-Lost.txt,7.0,0.6342,"lie, eye, light, cold, night, burn, die, high, soul, fire"
2955,2955,70er/GeorgeHarrison\The-Answer's-At-The-End.txt,0.0,0.828,"love, know, time, heart, want, way, feel, let, tell, life"
2956,2956,70er/GeorgeHarrison\The-Day-The-World-Gets-'Round.txt,0.0,0.48,"love, know, time, heart, want, way, feel, let, tell, life"
2957,2957,70er/GeorgeHarrison\The-Light-That-Has-Lighted-The-World.txt,7.0,0.3005,"lie, eye, light, cold, night, burn, die, high, soul, fire"
2958,2958,70er/GeorgeHarrison\The-Lord-Loves-The-One-(That-Loves-The-Lord).txt,0.0,0.3132,"love, know, time, heart, want, way, feel, let, tell, life"
2959,2959,70er/GeorgeHarrison\This-Guitar-(Can't-Keep-From-Crying).txt,2.0,0.2826,"to, going, get, got, like, come, right, ready, well, know"
2960,2960,70er/GeorgeHarrison\This-Is-Love.txt,0.0,0.5222,"love, know, time, heart, want, way, feel, let, tell, life"
2961,2961,70er/GeorgeHarrison\This-Song.txt,1.0,0.3154,"la, hear, sing, lord, come, time, people, song, god, world"
2962,2962,70er/GeorgeHarrison\Tired-Of-Midnight-Blues.txt,4.0,0.6788,"away, day, go, come, time, run, look, night, like, home"
2963,2963,70er/GeorgeHarrison\True-Love.txt,0.0,0.7452,"love, know, time, heart, want, way, feel, let, tell, life"
2964,2964,70er/GeorgeHarrison\Try-Some-Buy-Some.txt,0.0,0.7138,"love, know, time, heart, want, way, feel, let, tell, life"
2965,2965,70er/GeorgeHarrison\Unconsciousness-Rules.txt,2.0,0.4053,"to, going, get, got, like, come, right, ready, well, know"
2966,2966,70er/GeorgeHarrison\Unknown-Delight.txt,4.0,0.3195,"away, day, go, come, time, run, look, night, like, home"
2967,2967,70er/GeorgeHarrison\Wah-Wah.txt,5.0,0.7795,"get, know, say, good, tell, man, go, way, hey, time"
2968,2968,70er/GeorgeHarrison\Wake-Up-My-Love.txt,0.0,0.4435,"love, know, time, heart, want, way, feel, let, tell, life"
2969,2969,70er/GeorgeHarrison\Wedding-Bells-(Are-Breaking-Up-That-Old-Gang-Of-Mine).txt,4.0,0.3126,"away, day, go, come, time, run, look, night, like, home"
2970,2970,70er/GeorgeHarrison\What-Is-Life.txt,0.0,0.8274,"love, know, time, heart, want, way, feel, let, tell, life"
2971,2971,70er/GeorgeHarrison\When-We-Was-Fab.txt,4.0,0.5019,"away, day, go, come, time, run, look, night, like, home"
2972,2972,70er/GeorgeHarrison\While-My-Guitar-Gently-Weeps.txt,3.0,0.5425,"little, man, boy, like, play, old, life, mother, song, sing"
2973,2973,70er/GeorgeHarrison\Who-Can-See-It.txt,0.0,0.667,"love, know, time, heart, want, way, feel, let, tell, life"
2974,2974,70er/GeorgeHarrison\Window-Window.txt,4.0,0.5543,"away, day, go, come, time, run, look, night, like, home"
2975,2975,70er/GeorgeHarrison\Woman-Don't-You-Cry-For-Me.txt,6.0,0.3554,"baby, come, want, get, let, wanna, girl, to, love, know"
2976,2976,70er/GeorgeHarrison\World-Of-Stone.txt,0.0,0.5104,"love, know, time, heart, want, way, feel, let, tell, life"
2977,2977,70er/GeorgeHarrison\Wreck-Of-The-Hesperus.txt,5.0,0.2857,"get, know, say, good, tell, man, go, way, hey, time"
2978,2978,70er/GeorgeHarrison\Writing's-On-The-Wall.txt,7.0,0.4722,"lie, eye, light, cold, night, burn, die, high, soul, fire"
2979,2979,70er/GeorgeHarrison\You.txt,0.0,0.9663,"love, know, time, heart, want, way, feel, let, tell, life"
2980,2980,70er/GeorgeHarrison\Your-Love-Is-Forever.txt,0.0,0.5638,"love, know, time, heart, want, way, feel, let, tell, life"
2981,2981,70er/GilbertOSullivan\15-Times.txt,5.0,0.4319,"get, know, say, good, tell, man, go, way, hey, time"
2982,2982,70er/GilbertOSullivan\A-Friend-Of-Mine.txt,5.0,0.5074,"get, know, say, good, tell, man, go, way, hey, time"
2983,2983,70er/GilbertOSullivan\A-Love-So.txt,0.0,0.6847,"love, know, time, heart, want, way, feel, let, tell, life"
2984,2984,70er/GilbertOSullivan\A-Minute-Of-Your-Time.txt,5.0,0.3992,"get, know, say, good, tell, man, go, way, hey, time"
2985,2985,70er/GilbertOSullivan\A-Proper-Fool.txt,2.0,0.3948,"to, going, get, got, like, come, right, ready, well, know"
2986,2986,70er/GilbertOSullivan\A-Sight-For-Sore-Eyes.txt,0.0,0.3282,"love, know, time, heart, want, way, feel, let, tell, life"
2987,2987,70er/GilbertOSullivan\A-Very-Extraordinary-Sort-Of-Girl.txt,2.0,0.5967,"to, going, get, got, like, come, right, ready, well, know"
2988,2988,70er/GilbertOSullivan\A-Woman's-Place.txt,5.0,0.445,"get, know, say, good, tell, man, go, way, hey, time"
2989,2989,70er/GilbertOSullivan\All-They-Wanted-To-Say.txt,0.0,0.5796,"love, know, time, heart, want, way, feel, let, tell, life"
2990,2990,70er/GilbertOSullivan\Alone-Again-(Naturally).txt,0.0,0.3842,"love, know, time, heart, want, way, feel, let, tell, life"
2991,2991,70er/GilbertOSullivan\Always-Somebody.txt,0.0,0.927,"love, know, time, heart, want, way, feel, let, tell, life"
2992,2992,70er/GilbertOSullivan\Answers-On-A-Postcard.txt,0.0,0.5536,"love, know, time, heart, want, way, feel, let, tell, life"
2993,2993,70er/GilbertOSullivan\As-Long-As-I-Can.txt,0.0,0.4457,"love, know, time, heart, want, way, feel, let, tell, life"
2994,2994,70er/GilbertOSullivan\At-The-End-Of-The-Day.txt,0.0,0.3298,"love, know, time, heart, want, way, feel, let, tell, life"
2995,2995,70er/GilbertOSullivan\Barking-Up-The-Wrong-Tree-(Such-Is-Life).txt,5.0,0.2463,"get, know, say, good, tell, man, go, way, hey, time"
2996,2996,70er/GilbertOSullivan\Bear-With-Me.txt,0.0,0.5308,"love, know, time, heart, want, way, feel, let, tell, life"
2997,2997,70er/GilbertOSullivan\Break-A-Leg.txt,5.0,0.4807,"get, know, say, good, tell, man, go, way, hey, time"
2998,2998,70er/GilbertOSullivan\Break-It-To-Me-Gently.txt,0.0,0.4974,"love, know, time, heart, want, way, feel, let, tell, life"
2999,2999,70er/GilbertOSullivan\Breakfast-Dinner-And-Tea.txt,5.0,0.393,"get, know, say, good, tell, man, go, way, hey, time"
3000,3000,70er/GilbertOSullivan\Bye-Bye.txt,0.0,0.6552,"love, know, time, heart, want, way, feel, let, tell, life"
3001,3001,70er/GilbertOSullivan\Call-On-Me.txt,4.0,0.5489,"away, day, go, come, time, run, look, night, like, home"
3002,3002,70er/GilbertOSullivan\Can't-Find-My-Way-Home.txt,0.0,0.2885,"love, know, time, heart, want, way, feel, let, tell, life"
3003,3003,70er/GilbertOSullivan\Can't-Get-Enough-Of-You.txt,0.0,0.3909,"love, know, time, heart, want, way, feel, let, tell, life"
3004,3004,70er/GilbertOSullivan\Can't-Get-You-Out-Of-My-Mind.txt,0.0,0.5387,"love, know, time, heart, want, way, feel, let, tell, life"
3005,3005,70er/GilbertOSullivan\Can't-Get-You-To-Love-Me.txt,5.0,0.3893,"get, know, say, good, tell, man, go, way, hey, time"
3006,3006,70er/GilbertOSullivan\Can't-Say-Fairer-Than-That.txt,5.0,0.2452,"get, know, say, good, tell, man, go, way, hey, time"
3007,3007,70er/GilbertOSullivan\Can-I-Go-With-You.txt,0.0,0.8864,"love, know, time, heart, want, way, feel, let, tell, life"
3008,3008,70er/GilbertOSullivan\Christmas-Song.txt,1.0,0.6909,"la, hear, sing, lord, come, time, people, song, god, world"
3009,3009,70er/GilbertOSullivan\Clair.txt,0.0,0.4936,"love, know, time, heart, want, way, feel, let, tell, life"
3010,3010,70er/GilbertOSullivan\Con-Lab-Lib.txt,5.0,0.5515,"get, know, say, good, tell, man, go, way, hey, time"
3011,3011,70er/GilbertOSullivan\Conversation-With-The-Flying-Plates.txt,5.0,0.3863,"get, know, say, good, tell, man, go, way, hey, time"
3012,3012,70er/GilbertOSullivan\Dansette-Dreams-And-45's.txt,0.0,0.4763,"love, know, time, heart, want, way, feel, let, tell, life"
3013,3013,70er/GilbertOSullivan\Dear-Dream.txt,4.0,0.6029,"away, day, go, come, time, run, look, night, like, home"
3014,3014,70er/GilbertOSullivan\Disappear.txt,4.0,0.4343,"away, day, go, come, time, run, look, night, like, home"
3015,3015,70er/GilbertOSullivan\Dishonorable-Profession.txt,2.0,0.3658,"to, going, get, got, like, come, right, ready, well, know"
3016,3016,70er/GilbertOSullivan\Doesn't-It-Make-You-Sick-(Mortar-And-Brick).txt,5.0,0.3523,"get, know, say, good, tell, man, go, way, hey, time"
3017,3017,70er/GilbertOSullivan\Doing-The-Best-I-Can.txt,5.0,0.3773,"get, know, say, good, tell, man, go, way, hey, time"
3018,3018,70er/GilbertOSullivan\Don't-Bother-At-All.txt,0.0,0.32,"love, know, time, heart, want, way, feel, let, tell, life"
3019,3019,70er/GilbertOSullivan\Don't-I-Know-It.txt,0.0,0.9757,"love, know, time, heart, want, way, feel, let, tell, life"
3020,3020,70er/GilbertOSullivan\Don't-Let-It-Get-To-You.txt,5.0,0.2441,"get, know, say, good, tell, man, go, way, hey, time"
3021,3021,"70er/GilbertOSullivan\Down,-Down,-Down.txt",5.0,0.3779,"get, know, say, good, tell, man, go, way, hey, time"
3022,3022,70er/GilbertOSullivan\Easier-Said-Than-Done.txt,5.0,0.6547,"get, know, say, good, tell, man, go, way, hey, time"
3023,3023,70er/GilbertOSullivan\Everybody-Knows.txt,5.0,0.4462,"get, know, say, good, tell, man, go, way, hey, time"
3024,3024,70er/GilbertOSullivan\Fine-By-Me.txt,5.0,0.3684,"get, know, say, good, tell, man, go, way, hey, time"
3025,3025,70er/GilbertOSullivan\For-The-Record.txt,0.0,0.4413,"love, know, time, heart, want, way, feel, let, tell, life"
3026,3026,70er/GilbertOSullivan\For-What-It's-Worth.txt,0.0,0.4938,"love, know, time, heart, want, way, feel, let, tell, life"
3027,3027,70er/GilbertOSullivan\Force-Of-Habit.txt,5.0,0.611,"get, know, say, good, tell, man, go, way, hey, time"
3028,3028,70er/GilbertOSullivan\Get-Down.txt,6.0,0.6709,"baby, come, want, get, let, wanna, girl, to, love, know"
3029,3029,70er/GilbertOSullivan\God-Forbid.txt,0.0,0.6703,"love, know, time, heart, want, way, feel, let, tell, life"
3030,3030,70er/GilbertOSullivan\Good-Company.txt,5.0,0.3637,"get, know, say, good, tell, man, go, way, hey, time"
3031,3031,70er/GilbertOSullivan\Gordon-Bennett.txt,3.0,0.2178,"little, man, boy, like, play, old, life, mother, song, sing"
3032,3032,70er/GilbertOSullivan\Got-To-Be-That-Way.txt,0.0,0.3762,"love, know, time, heart, want, way, feel, let, tell, life"
3033,3033,70er/GilbertOSullivan\Happiness-Is-Me-And-You.txt,0.0,0.5431,"love, know, time, heart, want, way, feel, let, tell, life"
3034,3034,70er/GilbertOSullivan\Has-Been.txt,5.0,0.4174,"get, know, say, good, tell, man, go, way, hey, time"
3035,3035,70er/GilbertOSullivan\Have-It.txt,0.0,0.8919,"love, know, time, heart, want, way, feel, let, tell, life"
3036,3036,70er/GilbertOSullivan\Heavens-Above.txt,5.0,0.4252,"get, know, say, good, tell, man, go, way, hey, time"
3037,3037,"70er/GilbertOSullivan\Hello,-It's-Goodbye.txt",5.0,0.4551,"get, know, say, good, tell, man, go, way, hey, time"
3038,3038,70er/GilbertOSullivan\Help-Is-On-The-Way.txt,5.0,0.5645,"get, know, say, good, tell, man, go, way, hey, time"
3039,3039,70er/GilbertOSullivan\Houdini-Said.txt,5.0,0.3467,"get, know, say, good, tell, man, go, way, hey, time"
3040,3040,70er/GilbertOSullivan\How-I-Say-That-I-Love-You.txt,0.0,0.6602,"love, know, time, heart, want, way, feel, let, tell, life"
3041,3041,70er/GilbertOSullivan\I'll-Be-The-Lonely-One.txt,0.0,0.3218,"love, know, time, heart, want, way, feel, let, tell, life"
3042,3042,70er/GilbertOSullivan\I'll-Never-Love-Again.txt,0.0,0.7136,"love, know, time, heart, want, way, feel, let, tell, life"
3043,3043,"70er/GilbertOSullivan\I'm-A-Writer,-Not-A-Fighter.txt",7.0,0.2978,"lie, eye, light, cold, night, burn, die, high, soul, fire"
3044,3044,70er/GilbertOSullivan\I'm-About.txt,0.0,0.6338,"love, know, time, heart, want, way, feel, let, tell, life"
3045,3045,70er/GilbertOSullivan\I'm-In-Love-With-You.txt,0.0,0.7586,"love, know, time, heart, want, way, feel, let, tell, life"
3046,3046,"70er/GilbertOSullivan\I'm-Leaving,-Outro.txt",5.0,0.4314,"get, know, say, good, tell, man, go, way, hey, time"
3047,3047,70er/GilbertOSullivan\I'm-Not-Getting-Any-Younger.txt,3.0,0.2643,"little, man, boy, like, play, old, life, mother, song, sing"
3048,3048,70er/GilbertOSullivan\I've-Never-Been-Short-Of-A-Smile.txt,5.0,0.3327,"get, know, say, good, tell, man, go, way, hey, time"
3049,3049,70er/GilbertOSullivan\I-Don't-Care.txt,0.0,0.6935,"love, know, time, heart, want, way, feel, let, tell, life"
3050,3050,70er/GilbertOSullivan\I-Don't-Love-You-But-I-Think-I-Like-You.txt,0.0,0.6899,"love, know, time, heart, want, way, feel, let, tell, life"
3051,3051,70er/GilbertOSullivan\I-Gave-Mine-To-You.txt,0.0,0.5529,"love, know, time, heart, want, way, feel, let, tell, life"
3052,3052,70er/GilbertOSullivan\I-Guess-I'll-Always-Love-You.txt,0.0,0.7084,"love, know, time, heart, want, way, feel, let, tell, life"
3053,3053,70er/GilbertOSullivan\I-Have-Never-Loved-You-As-Much-As-I-Love-You-Today.txt,0.0,0.5754,"love, know, time, heart, want, way, feel, let, tell, life"
3054,3054,70er/GilbertOSullivan\I-Hope-You'll-Stay.txt,5.0,0.5118,"get, know, say, good, tell, man, go, way, hey, time"
3055,3055,70er/GilbertOSullivan\I-Love-It-But.txt,0.0,0.3996,"love, know, time, heart, want, way, feel, let, tell, life"
3056,3056,70er/GilbertOSullivan\I-Of-Course-Replied.txt,5.0,0.4641,"get, know, say, good, tell, man, go, way, hey, time"
3057,3057,70er/GilbertOSullivan\I-Promise-Honest.txt,0.0,0.5956,"love, know, time, heart, want, way, feel, let, tell, life"
3058,3058,70er/GilbertOSullivan\I-Remember-Once.txt,4.0,0.2678,"away, day, go, come, time, run, look, night, like, home"
3059,3059,70er/GilbertOSullivan\I-Wish-I-Could-Cry.txt,0.0,0.7745,"love, know, time, heart, want, way, feel, let, tell, life"
3060,3060,70er/GilbertOSullivan\I-Wonder-Would-You-Mind.txt,5.0,0.3782,"get, know, say, good, tell, man, go, way, hey, time"
3061,3061,70er/GilbertOSullivan\If-I-Can't-Have-You-All-To-Myself.txt,0.0,0.5261,"love, know, time, heart, want, way, feel, let, tell, life"
3062,3062,70er/GilbertOSullivan\If-I-Don't-Get-You-(Back-Again).txt,4.0,0.5617,"away, day, go, come, time, run, look, night, like, home"
3063,3063,70er/GilbertOSullivan\If-I-Know-You.txt,0.0,0.3648,"love, know, time, heart, want, way, feel, let, tell, life"
3064,3064,70er/GilbertOSullivan\If-You-Commence-Before-The-Start.txt,3.0,0.6052,"little, man, boy, like, play, old, life, mother, song, sing"
3065,3065,70er/GilbertOSullivan\If-You-Ever.txt,4.0,0.2666,"away, day, go, come, time, run, look, night, like, home"
3066,3066,70er/GilbertOSullivan\If-You-Love-Me-Like-You-Love-Me.txt,0.0,0.5416,"love, know, time, heart, want, way, feel, let, tell, life"
3067,3067,70er/GilbertOSullivan\In-A-Nutshell.txt,0.0,0.2473,"love, know, time, heart, want, way, feel, let, tell, life"
3068,3068,70er/GilbertOSullivan\In-Bed-By-Ten.txt,0.0,0.4538,"love, know, time, heart, want, way, feel, let, tell, life"
3069,3069,70er/GilbertOSullivan\In-My-Hole.txt,1.0,0.3519,"la, hear, sing, lord, come, time, people, song, god, world"
3070,3070,70er/GilbertOSullivan\In-Other-Words.txt,0.0,0.344,"love, know, time, heart, want, way, feel, let, tell, life"
3071,3071,70er/GilbertOSullivan\Independent-Air.txt,0.0,0.6476,"love, know, time, heart, want, way, feel, let, tell, life"
3072,3072,70er/GilbertOSullivan\Intro-(Back-To-Front).txt,4.0,0.4549,"away, day, go, come, time, run, look, night, like, home"
3073,3073,70er/GilbertOSullivan\Intro.txt,5.0,0.5884,"get, know, say, good, tell, man, go, way, hey, time"
3074,3074,70er/GilbertOSullivan\Introduction-1.txt,2.0,0.4534,"to, going, get, got, like, come, right, ready, well, know"
3075,3075,70er/GilbertOSullivan\Introduction-2.txt,3.0,0.8539,"little, man, boy, like, play, old, life, mother, song, sing"
3076,3076,70er/GilbertOSullivan\It's-So-Easy-To-Be-Sad.txt,5.0,0.3437,"get, know, say, good, tell, man, go, way, hey, time"
3077,3077,70er/GilbertOSullivan\It-Never-Rains-But-It-Pours.txt,5.0,0.2941,"get, know, say, good, tell, man, go, way, hey, time"
3078,3078,70er/GilbertOSullivan\January-Git.txt,2.0,0.2113,"to, going, get, got, like, come, right, ready, well, know"
3079,3079,70er/GilbertOSullivan\Just-As-You-Are.txt,0.0,0.4483,"love, know, time, heart, want, way, feel, let, tell, life"
3080,3080,70er/GilbertOSullivan\Just-Like-Me.txt,2.0,0.2714,"to, going, get, got, like, come, right, ready, well, know"
3081,3081,70er/GilbertOSullivan\Just-So-You-Know.txt,0.0,0.3832,"love, know, time, heart, want, way, feel, let, tell, life"
3082,3082,70er/GilbertOSullivan\Let's-Not-Go-There.txt,4.0,0.3422,"away, day, go, come, time, run, look, night, like, home"
3083,3083,70er/GilbertOSullivan\Live-Now-Pay-Later.txt,5.0,0.5052,"get, know, say, good, tell, man, go, way, hey, time"
3084,3084,70er/GilbertOSullivan\Looking-(A-Tale-Of-Two-Meanings).txt,5.0,0.2815,"get, know, say, good, tell, man, go, way, hey, time"
3085,3085,70er/GilbertOSullivan\Love-Being-Faxed-By-You.txt,4.0,0.3986,"away, day, go, come, time, run, look, night, like, home"
3086,3086,70er/GilbertOSullivan\Love-How-You-Leave-Me.txt,0.0,0.5255,"love, know, time, heart, want, way, feel, let, tell, life"
3087,3087,70er/GilbertOSullivan\Love-You-Out-Of-Trouble.txt,0.0,0.2898,"love, know, time, heart, want, way, feel, let, tell, life"
3088,3088,70er/GilbertOSullivan\Make-My-Day.txt,0.0,0.6613,"love, know, time, heart, want, way, feel, let, tell, life"
3089,3089,70er/GilbertOSullivan\Matrimony.txt,0.0,0.4449,"love, know, time, heart, want, way, feel, let, tell, life"
